crop,tier,model,cv,fold_id,ilce_id,year,n_test,y_true,model_pred,baseline_pred
aycicegi,A,pls,LOYO,year=2024,1505,2024,27,181.0,204.53222610202647,220.71428571428572
aycicegi,A,pls,LOYO,year=2025,1505,2025,27,92.0,179.02255038437806,224.95238095238096
aycicegi,A,pls,LOYO,year=2004,1511,2004,25,188.0,210.74604544864317,199.14285714285714
aycicegi,A,pls,LOYO,year=2005,1511,2005,25,194.0,212.871403246752,198.85714285714286
aycicegi,A,pls,LOYO,year=2006,1511,2006,25,220.0,245.0821528409943,197.61904761904762
aycicegi,A,pls,LOYO,year=2007,1511,2007,25,136.0,220.12822180960137,201.61904761904762
aycicegi,A,pls,LOYO,year=2008,1511,2008,25,186.0,206.634528535315,199.23809523809524
aycicegi,A,pls,LOYO,year=2009,1511,2009,25,172.0,214.6757931627633,199.9047619047619
aycicegi,A,pls,LOYO,year=2010,1511,2010,25,193.0,250.06835075599656,198.9047619047619
aycicegi,A,pls,LOYO,year=2011,1511,2011,25,198.0,225.6675461925749,198.66666666666666
aycicegi,A,pls,LOYO,year=2012,1511,2012,25,180.0,203.5946365148234,199.52380952380952
aycicegi,A,pls,LOYO,year=2013,1511,2013,27,240.0,195.7894669841362,196.66666666666666
aycicegi,A,pls,LOYO,year=2014,1511,2014,27,226.0,266.35288881341364,197.33333333333334
aycicegi,A,pls,LOYO,year=2015,1511,2015,27,185.0,228.69387508513364,199.28571428571428
aycicegi,A,pls,LOYO,year=2016,1511,2016,27,177.0,209.80498467499064,199.66666666666666
aycicegi,A,pls,LOYO,year=2017,1511,2017,27,225.0,224.20025174240385,197.38095238095238
aycicegi,A,pls,LOYO,year=2018,1511,2018,27,241.0,235.63635366168785,196.61904761904762
aycicegi,A,pls,LOYO,year=2019,1511,2019,27,250.0,224.51758196679268,196.1904761904762
aycicegi,A,pls,LOYO,year=2020,1511,2020,27,246.0,213.1278845471356,196.38095238095238
aycicegi,A,pls,LOYO,year=2021,1511,2021,27,240.0,216.3751877468525,196.66666666666666
aycicegi,A,pls,LOYO,year=2022,1511,2022,27,193.0,169.1217215388917,198.9047619047619
aycicegi,A,pls,LOYO,year=2023,1511,2023,27,149.0,193.99186230618025,201.0
aycicegi,A,pls,LOYO,year=2024,1511,2024,27,180.0,220.9271367858377,199.52380952380952
aycicegi,A,pls,LOYO,year=2025,1511,2025,27,151.0,203.46257568782136,200.9047619047619
aycicegi,A,pls,LOYO,year=2004,1523,2004,25,145.0,179.6692205064167,233.85714285714286
aycicegi,A,pls,LOYO,year=2005,1523,2005,25,127.0,205.5216863926629,234.71428571428572
aycicegi,A,pls,LOYO,year=2006,1523,2006,25,211.0,237.5501140382242,230.71428571428572
aycicegi,A,pls,LOYO,year=2007,1523,2007,25,170.0,213.71636612012472,232.66666666666666
aycicegi,A,pls,LOYO,year=2008,1523,2008,25,186.0,197.66037652480492,231.9047619047619
aycicegi,A,pls,LOYO,year=2009,1523,2009,25,255.0,189.4877805174069,228.61904761904762
aycicegi,A,pls,LOYO,year=2010,1523,2010,25,330.0,241.6902931132095,225.04761904761904
aycicegi,A,pls,LOYO,year=2011,1523,2011,25,198.0,170.73100483441033,231.33333333333334
aycicegi,A,pls,LOYO,year=2012,1523,2012,25,189.0,198.651058635558,231.76190476190476
aycicegi,A,pls,LOYO,year=2013,1523,2013,27,239.0,192.4296748096439,229.38095238095238
aycicegi,A,pls,LOYO,year=2014,1523,2014,27,253.0,237.2732668765896,228.71428571428572
aycicegi,A,pls,LOYO,year=2015,1523,2015,27,220.0,214.1360727223584,230.28571428571428
aycicegi,A,pls,LOYO,year=2016,1523,2016,27,205.0,190.24799829498625,231.0
aycicegi,A,pls,LOYO,year=2017,1523,2017,27,219.0,215.3336263385957,230.33333333333334
aycicegi,A,pls,LOYO,year=2018,1523,2018,27,209.0,226.7194861682024,230.8095238095238
aycicegi,A,pls,LOYO,year=2019,1523,2019,27,314.0,201.63373007982756,225.8095238095238
aycicegi,A,pls,LOYO,year=2020,1523,2020,27,286.0,208.905553058696,227.14285714285714
aycicegi,A,pls,LOYO,year=2021,1523,2021,27,313.0,184.98866893644544,225.85714285714286
aycicegi,A,pls,LOYO,year=2022,1523,2022,27,352.0,152.0598165083771,224.0
aycicegi,A,pls,LOYO,year=2023,1523,2023,27,239.0,193.05542790462204,229.38095238095238
aycicegi,A,pls,LOYO,year=2024,1523,2024,27,199.0,222.91688132258423,231.28571428571428
aycicegi,A,pls,LOYO,year=2025,1523,2025,27,197.0,187.78280079117943,231.38095238095238
aycicegi,A,pls,LOYO,year=2004,1538,2004,25,205.0,187.0874508985096,206.33333333333334
aycicegi,A,pls,LOYO,year=2005,1538,2005,25,186.0,176.07396277861136,207.23809523809524
aycicegi,A,pls,LOYO,year=2006,1538,2006,25,212.0,217.61461375391076,206.0
aycicegi,A,pls,LOYO,year=2007,1538,2007,25,136.0,200.1192138389862,209.61904761904762
aycicegi,A,pls,LOYO,year=2008,1538,2008,25,201.0,186.3539286117582,206.52380952380952
aycicegi,A,pls,LOYO,year=2009,1538,2009,25,187.0,195.34965015482632,207.1904761904762
aycicegi,A,pls,LOYO,year=2010,1538,2010,25,189.0,228.057048205742,207.0952380952381
aycicegi,A,pls,LOYO,year=2011,1538,2011,25,198.0,210.78685387299456,206.66666666666666
aycicegi,A,pls,LOYO,year=2012,1538,2012,25,182.0,203.83372902965743,207.42857142857142
aycicegi,A,pls,LOYO,year=2013,1538,2013,27,231.0,171.0009363488747,205.0952380952381
aycicegi,A,pls,LOYO,year=2014,1538,2014,27,232.0,254.95674651859335,205.04761904761904
aycicegi,A,pls,LOYO,year=2015,1538,2015,27,243.0,209.89268836175907,204.52380952380952
aycicegi,A,pls,LOYO,year=2016,1538,2016,27,235.0,183.50164965691192,204.9047619047619
aycicegi,A,pls,LOYO,year=2017,1538,2017,27,263.0,213.1849422144528,203.57142857142858
aycicegi,A,pls,LOYO,year=2018,1538,2018,27,241.0,215.56532944691972,204.61904761904762
aycicegi,A,pls,LOYO,year=2019,1538,2019,27,251.0,181.6257044912337,204.14285714285714
aycicegi,A,pls,LOYO,year=2020,1538,2020,27,288.0,205.70203014876307,202.38095238095238
aycicegi,A,pls,LOYO,year=2021,1538,2021,27,250.0,169.20652379562694,204.1904761904762
aycicegi,A,pls,LOYO,year=2022,1538,2022,27,242.0,177.31173149673225,204.57142857142858
aycicegi,A,pls,LOYO,year=2023,1538,2023,27,85.0,200.96100914912148,212.04761904761904
aycicegi,A,pls,LOYO,year=2024,1538,2024,27,170.0,213.0356635197066,208.0
aycicegi,A,pls,LOYO,year=2025,1538,2025,27,111.0,185.81686921658857,210.8095238095238
aycicegi,A,pls,LOYO,year=2004,1572,2004,25,128.0,201.2161345970036,226.04761904761904
aycicegi,A,pls,LOYO,year=2005,1572,2005,25,164.0,204.56984831558557,224.33333333333334
aycicegi,A,pls,LOYO,year=2006,1572,2006,25,195.0,237.0120500217258,222.85714285714286
aycicegi,A,pls,LOYO,year=2007,1572,2007,25,170.0,200.1507945299692,224.04761904761904
aycicegi,A,pls,LOYO,year=2008,1572,2008,25,186.0,203.29282743524752,223.28571428571428
aycicegi,A,pls,LOYO,year=2009,1572,2009,25,187.0,208.6205721005165,223.23809523809524
aycicegi,A,pls,LOYO,year=2010,1572,2010,25,175.0,245.2441188402578,223.8095238095238
aycicegi,A,pls,LOYO,year=2011,1572,2011,25,207.0,192.07130093042207,222.28571428571428
aycicegi,A,pls,LOYO,year=2012,1572,2012,25,276.0,192.69487423016548,219.0
aycicegi,A,pls,LOYO,year=2013,1572,2013,27,240.0,190.83237604473467,220.71428571428572
aycicegi,A,pls,LOYO,year=2014,1572,2014,27,279.0,275.43511669589697,218.85714285714286
aycicegi,A,pls,LOYO,year=2015,1572,2015,27,282.0,205.30670299359429,218.71428571428572
aycicegi,A,pls,LOYO,year=2016,1572,2016,27,192.0,202.07212966468248,223.0
aycicegi,A,pls,LOYO,year=2017,1572,2017,27,239.0,228.259553674706,220.76190476190476
aycicegi,A,pls,LOYO,year=2018,1572,2018,27,307.0,234.2949700826609,217.52380952380952
aycicegi,A,pls,LOYO,year=2019,1572,2019,27,258.0,198.8136500320385,219.85714285714286
aycicegi,A,pls,LOYO,year=2020,1572,2020,27,325.0,208.970609477174,216.66666666666666
aycicegi,A,pls,LOYO,year=2021,1572,2021,27,306.0,167.26028091235503,217.57142857142858
aycicegi,A,pls,LOYO,year=2022,1572,2022,27,296.0,173.41253372841712,218.04761904761904
aycicegi,A,pls,LOYO,year=2023,1572,2023,27,158.0,198.69967912219155,224.61904761904762
aycicegi,A,pls,LOYO,year=2024,1572,2024,27,177.0,216.7354120568458,223.71428571428572
aycicegi,A,pls,LOYO,year=2025,1572,2025,27,128.0,184.92205493667103,226.04761904761904
aycicegi,A,pls,LOYO,year=2004,1577,2004,25,158.0,196.08167173806635,216.0952380952381
aycicegi,A,pls,LOYO,year=2005,1577,2005,25,149.0,187.10004971653717,216.52380952380952
aycicegi,A,pls,LOYO,year=2006,1577,2006,25,195.0,229.1811748249938,214.33333333333334
aycicegi,A,pls,LOYO,year=2007,1577,2007,25,161.0,193.446839001372,215.95238095238096
aycicegi,A,pls,LOYO,year=2008,1577,2008,25,142.0,201.10110456141916,216.85714285714286
aycicegi,A,pls,LOYO,year=2009,1577,2009,25,187.0,198.20790276095025,214.71428571428572
aycicegi,A,pls,LOYO,year=2010,1577,2010,25,140.0,236.42963157389585,216.95238095238096
aycicegi,A,pls,LOYO,year=2011,1577,2011,25,206.0,188.2855468144291,213.8095238095238
aycicegi,A,pls,LOYO,year=2012,1577,2012,25,207.0,191.78389197551425,213.76190476190476
aycicegi,A,pls,LOYO,year=2013,1577,2013,27,250.0,175.50280859994098,211.71428571428572
aycicegi,A,pls,LOYO,year=2014,1577,2014,27,277.0,272.0993299750636,210.42857142857142
aycicegi,A,pls,LOYO,year=2015,1577,2015,27,244.0,192.94267612501784,212.0
aycicegi,A,pls,LOYO,year=2016,1577,2016,27,249.0,187.02906069153408,211.76190476190476
aycicegi,A,pls,LOYO,year=2017,1577,2017,27,292.0,223.2444605347522,209.71428571428572
aycicegi,A,pls,LOYO,year=2018,1577,2018,27,299.0,228.0724674458155,209.38095238095238
aycicegi,A,pls,LOYO,year=2019,1577,2019,27,300.0,187.5957412986881,209.33333333333334
aycicegi,A,pls,LOYO,year=2020,1577,2020,27,372.0,198.89479404477075,205.9047619047619
aycicegi,A,pls,LOYO,year=2021,1577,2021,27,201.0,158.12113541840247,214.04761904761904
aycicegi,A,pls,LOYO,year=2022,1577,2022,27,194.0,183.9726038822976,214.38095238095238
aycicegi,A,pls,LOYO,year=2023,1577,2023,27,188.0,192.2649091041824,214.66666666666666
aycicegi,A,pls,LOYO,year=2024,1577,2024,27,182.0,204.53222610202647,214.95238095238096
aycicegi,A,pls,LOYO,year=2025,1577,2025,27,103.0,179.02255038437806,218.71428571428572
aycicegi,A,pls,LOYO,year=2004,1596,2004,25,213.0,183.88264998357383,193.38095238095238
aycicegi,A,pls,LOYO,year=2005,1596,2005,25,186.0,178.02777672857223,194.66666666666666
aycicegi,A,pls,LOYO,year=2006,1596,2006,25,212.0,202.5831458682104,193.42857142857142
aycicegi,A,pls,LOYO,year=2007,1596,2007,25,110.0,181.52228600814365,198.28571428571428
aycicegi,A,pls,LOYO,year=2008,1596,2008,25,186.0,197.83330320675068,194.66666666666666
aycicegi,A,pls,LOYO,year=2009,1596,2009,25,191.0,190.95468710803857,194.42857142857142
aycicegi,A,pls,LOYO,year=2010,1596,2010,25,193.0,230.97333880651763,194.33333333333334
aycicegi,A,pls,LOYO,year=2011,1596,2011,25,227.0,180.11820616814057,192.71428571428572
aycicegi,A,pls,LOYO,year=2012,1596,2012,25,206.0,190.8858348025144,193.71428571428572
aycicegi,A,pls,LOYO,year=2013,1596,2013,27,214.0,164.25337015206958,193.33333333333334
aycicegi,A,pls,LOYO,year=2014,1596,2014,27,190.0,259.9861243966118,194.47619047619048
aycicegi,A,pls,LOYO,year=2015,1596,2015,27,230.0,213.17687554694143,192.57142857142858
aycicegi,A,pls,LOYO,year=2016,1596,2016,27,183.0,186.61089646757608,194.8095238095238
aycicegi,A,pls,LOYO,year=2017,1596,2017,27,226.0,229.6532060470586,192.76190476190476
aycicegi,A,pls,LOYO,year=2018,1596,2018,27,202.0,235.65662207703048,193.9047619047619
aycicegi,A,pls,LOYO,year=2019,1596,2019,27,260.0,192.91490476610053,191.14285714285714
aycicegi,A,pls,LOYO,year=2020,1596,2020,27,246.0,190.98457072150805,191.8095238095238
aycicegi,A,pls,LOYO,year=2021,1596,2021,27,229.0,169.34568905345907,192.61904761904762
aycicegi,A,pls,LOYO,year=2022,1596,2022,27,202.0,193.7904704177469,193.9047619047619
aycicegi,A,pls,LOYO,year=2023,1596,2023,27,108.0,197.04779754689625,198.38095238095238
aycicegi,A,pls,LOYO,year=2024,1596,2024,27,160.0,201.875272590602,195.9047619047619
aycicegi,A,pls,LOYO,year=2025,1596,2025,27,100.0,174.77005648422303,198.76190476190476
aycicegi,A,pls,LOYO,year=2004,1652,2004,25,171.0,184.57031578237743,193.47619047619048
aycicegi,A,pls,LOYO,year=2005,1652,2005,25,186.0,192.3125364350101,192.76190476190476
aycicegi,A,pls,LOYO,year=2006,1652,2006,25,212.0,224.2772358995469,191.52380952380952
aycicegi,A,pls,LOYO,year=2007,1652,2007,25,119.0,211.32095760461087,195.95238095238096
aycicegi,A,pls,LOYO,year=2008,1652,2008,25,149.0,183.64242363458604,194.52380952380952
aycicegi,A,pls,LOYO,year=2009,1652,2009,25,165.0,184.1550622399076,193.76190476190476
aycicegi,A,pls,LOYO,year=2010,1652,2010,25,193.0,226.35709197555516,192.42857142857142
aycicegi,A,pls,LOYO,year=2011,1652,2011,25,207.0,192.6609081202904,191.76190476190476
aycicegi,A,pls,LOYO,year=2012,1652,2012,25,169.0,212.3297684904759,193.57142857142858
aycicegi,A,pls,LOYO,year=2013,1652,2013,27,224.0,180.4806566301887,190.95238095238096
aycicegi,A,pls,LOYO,year=2014,1652,2014,27,232.0,246.1780696183767,190.57142857142858
aycicegi,A,pls,LOYO,year=2015,1652,2015,27,198.0,214.03524807117876,192.1904761904762
aycicegi,A,pls,LOYO,year=2016,1652,2016,27,218.0,187.4087197779331,191.23809523809524
aycicegi,A,pls,LOYO,year=2017,1652,2017,27,205.0,201.8043894154004,191.85714285714286
aycicegi,A,pls,LOYO,year=2018,1652,2018,27,260.0,211.14377562489005,189.23809523809524
aycicegi,A,pls,LOYO,year=2019,1652,2019,27,230.0,190.82771900056468,190.66666666666666
aycicegi,A,pls,LOYO,year=2020,1652,2020,27,245.0,206.98013212432323,189.95238095238096
aycicegi,A,pls,LOYO,year=2021,1652,2021,27,250.0,203.4386911619328,189.71428571428572
aycicegi,A,pls,LOYO,year=2022,1652,2022,27,193.0,180.44126157052887,192.42857142857142
aycicegi,A,pls,LOYO,year=2023,1652,2023,27,107.0,201.15780951803237,196.52380952380952
aycicegi,A,pls,LOYO,year=2024,1652,2024,27,150.0,222.49435250486573,194.47619047619048
aycicegi,A,pls,LOYO,year=2025,1652,2025,27,151.0,200.5577932901232,194.42857142857142
aycicegi,A,pls,LOYO,year=2004,1673,2004,25,162.0,204.04913850037337,179.25
aycicegi,A,pls,LOYO,year=2005,1673,2005,25,197.0,194.5016541454736,174.875
aycicegi,A,pls,LOYO,year=2006,1673,2006,25,212.0,232.10748150868488,173.0
aycicegi,A,pls,LOYO,year=2007,1673,2007,25,136.0,212.0822456322284,182.5
aycicegi,A,pls,LOYO,year=2008,1673,2008,25,186.0,196.2853658760555,176.25
aycicegi,A,pls,LOYO,year=2009,1673,2009,25,180.0,204.76974739156068,177.0
aycicegi,A,pls,LOYO,year=2010,1673,2010,25,175.0,238.21970039277147,177.625
aycicegi,A,pls,LOYO,year=2011,1673,2011,25,190.0,218.15053580726004,175.75
aycicegi,A,pls,LOYO,year=2012,1673,2012,25,158.0,206.38080979609003,179.75
aycicegi,A,pls,LOYO,year=2004,1705,2004,25,188.0,198.7404928910917,227.33333333333334
aycicegi,A,pls,LOYO,year=2005,1705,2005,25,194.0,204.2120892126096,227.04761904761904
aycicegi,A,pls,LOYO,year=2006,1705,2006,25,220.0,231.75873338558495,225.8095238095238
aycicegi,A,pls,LOYO,year=2007,1705,2007,25,127.0,197.3022783286974,230.23809523809524
aycicegi,A,pls,LOYO,year=2008,1705,2008,25,149.0,199.1116727832844,229.1904761904762
aycicegi,A,pls,LOYO,year=2009,1705,2009,25,150.0,204.03655073804637,229.14285714285714
aycicegi,A,pls,LOYO,year=2010,1705,2010,25,350.0,242.4332493319777,219.61904761904762
aycicegi,A,pls,LOYO,year=2011,1705,2011,25,248.0,189.85583363532157,224.47619047619048
aycicegi,A,pls,LOYO,year=2012,1705,2012,25,202.0,191.49006361022415,226.66666666666666
aycicegi,A,pls,LOYO,year=2013,1705,2013,27,233.0,191.2391906601172,225.1904761904762
aycicegi,A,pls,LOYO,year=2014,1705,2014,27,319.0,278.077985140528,221.0952380952381
aycicegi,A,pls,LOYO,year=2015,1705,2015,27,219.0,202.72337108402647,225.85714285714286
aycicegi,A,pls,LOYO,year=2016,1705,2016,27,231.0,199.65221242585213,225.28571428571428
aycicegi,A,pls,LOYO,year=2017,1705,2017,27,245.0,224.5873903081658,224.61904761904762
aycicegi,A,pls,LOYO,year=2018,1705,2018,27,253.0,235.02401235459632,224.23809523809524
aycicegi,A,pls,LOYO,year=2019,1705,2019,27,303.0,198.6804346443604,221.85714285714286
aycicegi,A,pls,LOYO,year=2020,1705,2020,27,321.0,208.5323407409589,221.0
aycicegi,A,pls,LOYO,year=2021,1705,2021,27,303.0,173.07336263892535,221.85714285714286
aycicegi,A,pls,LOYO,year=2022,1705,2022,27,261.0,174.03613235414537,223.85714285714286
aycicegi,A,pls,LOYO,year=2023,1705,2023,27,163.0,194.919713148331,228.52380952380952
aycicegi,A,pls,LOYO,year=2024,1705,2024,27,128.0,215.6751250611656,230.1904761904762
aycicegi,A,pls,LOYO,year=2025,1705,2025,27,155.0,185.04227536649944,228.9047619047619
aycicegi,A,pls,LOYO,year=2004,1714,2004,25,149.0,196.08167173806635,212.76190476190476
aycicegi,A,pls,LOYO,year=2005,1714,2005,25,164.0,187.10004971653717,212.04761904761904
aycicegi,A,pls,LOYO,year=2006,1714,2006,25,153.0,229.1811748249938,212.57142857142858
aycicegi,A,pls,LOYO,year=2007,1714,2007,25,170.0,193.446839001372,211.76190476190476
aycicegi,A,pls,LOYO,year=2008,1714,2008,25,171.0,201.10110456141916,211.71428571428572
aycicegi,A,pls,LOYO,year=2009,1714,2009,25,187.0,198.20790276095025,210.95238095238096
aycicegi,A,pls,LOYO,year=2010,1714,2010,25,210.0,236.42963157389585,209.85714285714286
aycicegi,A,pls,LOYO,year=2011,1714,2011,25,206.0,188.2855468144291,210.04761904761904
aycicegi,A,pls,LOYO,year=2012,1714,2012,25,196.0,191.78389197551425,210.52380952380952
aycicegi,A,pls,LOYO,year=2013,1714,2013,27,261.0,175.50280859994098,207.42857142857142
aycicegi,A,pls,LOYO,year=2014,1714,2014,27,214.0,272.0993299750636,209.66666666666666
aycicegi,A,pls,LOYO,year=2015,1714,2015,27,244.0,192.94267612501784,208.23809523809524
aycicegi,A,pls,LOYO,year=2016,1714,2016,27,232.0,187.02906069153408,208.8095238095238
aycicegi,A,pls,LOYO,year=2017,1714,2017,27,245.0,223.2444605347522,208.1904761904762
aycicegi,A,pls,LOYO,year=2018,1714,2018,27,251.0,228.0724674458155,207.9047619047619
aycicegi,A,pls,LOYO,year=2019,1714,2019,27,253.0,187.5957412986881,207.8095238095238
aycicegi,A,pls,LOYO,year=2020,1714,2020,27,269.0,198.89479404477075,207.04761904761904
aycicegi,A,pls,LOYO,year=2021,1714,2021,27,277.0,158.12113541840247,206.66666666666666
aycicegi,A,pls,LOYO,year=2022,1714,2022,27,235.0,183.9726038822976,208.66666666666666
aycicegi,A,pls,LOYO,year=2023,1714,2023,27,190.0,192.2649091041824,210.8095238095238
aycicegi,A,pls,LOYO,year=2024,1714,2024,27,186.0,204.53222610202647,211.0
aycicegi,A,pls,LOYO,year=2025,1714,2025,27,154.0,179.02255038437806,212.52380952380952
aycicegi,A,pls,LOYO,year=2004,1825,2004,25,256.0,200.06235932573432,203.23809523809524
aycicegi,A,pls,LOYO,year=2005,1825,2005,25,223.0,195.2493846033708,204.8095238095238
aycicegi,A,pls,LOYO,year=2006,1825,2006,25,203.0,213.66770416044105,205.76190476190476
aycicegi,A,pls,LOYO,year=2007,1825,2007,25,85.0,194.5330651305822,211.38095238095238
aycicegi,A,pls,LOYO,year=2008,1825,2008,25,186.0,194.4719909456416,206.57142857142858
aycicegi,A,pls,LOYO,year=2009,1825,2009,25,187.0,200.73500703554276,206.52380952380952
aycicegi,A,pls,LOYO,year=2010,1825,2010,25,210.0,244.5118467883248,205.42857142857142
aycicegi,A,pls,LOYO,year=2011,1825,2011,25,231.0,199.5547304551848,204.42857142857142
aycicegi,A,pls,LOYO,year=2012,1825,2012,25,176.0,199.3480549019728,207.04761904761904
aycicegi,A,pls,LOYO,year=2013,1825,2013,27,240.0,181.2809248159079,204.0
aycicegi,A,pls,LOYO,year=2014,1825,2014,27,222.0,275.20230443947514,204.85714285714286
aycicegi,A,pls,LOYO,year=2015,1825,2015,27,224.0,231.2738990849527,204.76190476190476
aycicegi,A,pls,LOYO,year=2016,1825,2016,27,199.0,198.20544424148855,205.95238095238096
aycicegi,A,pls,LOYO,year=2017,1825,2017,27,264.0,230.67049170614064,202.85714285714286
aycicegi,A,pls,LOYO,year=2018,1825,2018,27,250.0,244.92949249414988,203.52380952380952
aycicegi,A,pls,LOYO,year=2019,1825,2019,27,225.0,206.06115339758165,204.71428571428572
aycicegi,A,pls,LOYO,year=2020,1825,2020,27,235.0,205.1428172085185,204.23809523809524
aycicegi,A,pls,LOYO,year=2021,1825,2021,27,265.0,192.11906793992372,202.8095238095238
aycicegi,A,pls,LOYO,year=2022,1825,2022,27,212.0,194.53700557468463,205.33333333333334
aycicegi,A,pls,LOYO,year=2023,1825,2023,27,135.0,206.83727498289264,209.0
aycicegi,A,pls,LOYO,year=2024,1825,2024,27,165.0,215.22617069769845,207.57142857142858
aycicegi,A,pls,LOYO,year=2025,1825,2025,27,131.0,189.62225668326627,209.1904761904762
aycicegi,A,pls,LOYO,year=2004,1988,2004,25,188.0,201.2161345970036,219.14285714285714
aycicegi,A,pls,LOYO,year=2005,1988,2005,25,164.0,204.56984831558557,220.28571428571428
aycicegi,A,pls,LOYO,year=2006,1988,2006,25,212.0,237.0120500217258,218.0
aycicegi,A,pls,LOYO,year=2007,1988,2007,25,170.0,200.1507945299692,220.0
aycicegi,A,pls,LOYO,year=2008,1988,2008,25,149.0,203.29282743524752,221.0
aycicegi,A,pls,LOYO,year=2009,1988,2009,25,165.0,208.6205721005165,220.23809523809524
aycicegi,A,pls,LOYO,year=2010,1988,2010,25,300.0,245.2441188402578,213.8095238095238
aycicegi,A,pls,LOYO,year=2011,1988,2011,25,182.0,192.07130093042207,219.42857142857142
aycicegi,A,pls,LOYO,year=2012,1988,2012,25,208.0,192.69487423016548,218.1904761904762
aycicegi,A,pls,LOYO,year=2013,1988,2013,27,221.0,190.83237604473467,217.57142857142858
aycicegi,A,pls,LOYO,year=2014,1988,2014,27,263.0,275.43511669589697,215.57142857142858
