date,t2m_mean,t2m_min,t2m_max,d2m_mean,tp_sum,ssr_sum,e_sum,clay_0-5cm,clay_5-15cm,clay_15-30cm,sand_0-5cm,sand_5-15cm,sand_15-30cm,phh2o_0-5cm,phh2o_5-15cm,phh2o_15-30cm,NDVI,EVI,NDWI,NDVI_int,EVI_int,NDWI_int
2017-05-12,16.8847,9.093,21.7752,11.8125,0.1311,2.361508e+08,-0.0464,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5341199999999999,0.423995,-0.531925
2017-05-13,20.4569,14.2676,26.2375,13.333,0.5309,3.0793642e+08,-0.0728,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.53775,0.4289,-0.5327,0.53775,0.4289,-0.5327
2017-05-14,19.2112,14.4286,22.8966,13.8727,5.0824,2.6995728e+08,-0.0578,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.54006,0.42953,-0.5365899999999999
2017-05-15,14.7955,10.8467,17.3118,11.5616,2.641,2.457915e+08,-0.0452,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.54237,0.43016,-0.54048
2017-05-16,14.9321,10.6485,18.3413,11.4435,0.4117,2.7812915e+08,-0.0464,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5446799999999999,0.43079,-0.54437
2017-05-17,14.7271,12.9492,16.854,11.1128,4.8789,2.261045e+08,-0.04,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.54699,0.43142,-0.54826
2017-05-18,13.9089,11.2883,16.0074,9.4979,7.0996,2.5470514e+08,-0.0419,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5493,0.43205000000000005,-0.5521499999999999
2017-05-19,13.4383,9.1885,16.8989,6.7208,0.4616,3.1837978e+08,-0.0573,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.55161,0.43268,-0.55604
2017-05-20,15.4008,6.9565,20.7854,7.7373,0.3808,3.169688e+08,-0.0543,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5539200000000001,0.43331000000000003,-0.55993
2017-05-21,13.804,9.1763,17.1411,9.4728,119.2991,1.9276056e+08,-0.0412,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.55623,0.43394000000000005,-0.56382
2017-05-22,15.2182,8.5009,19.5113,11.0271,15.7136,2.8135136e+08,-0.0489,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.55854,0.43457,-0.5677099999999999
2017-05-23,14.6892,10.2404,17.7653,11.5226,13.5431,2.866052e+08,-0.0512,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.5608500000000001,0.43520000000000003,-0.5716,0.5608500000000001,0.43520000000000003,-0.5716
2017-05-24,13.8312,8.2464,18.3322,9.813,0.683,3.2173862e+08,-0.0518,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5537550000000001,0.42928000000000005,-0.563065
2017-05-25,15.0989,9.1606,20.0216,11.1189,0.0085,3.0655366e+08,-0.0495,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.54666,0.42336,-0.55453
2017-05-26,15.4329,12.8166,18.7451,12.5251,0.1304,2.8458838e+08,-0.0428,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5395650000000001,0.41744000000000003,-0.545995
2017-05-27,15.2128,12.7609,18.0274,11.8145,6.5144,2.4218058e+08,-0.0383,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.53247,0.41152,-0.53746
2017-05-28,15.9609,13.43,18.3488,12.3651,5.0275,2.692841e+08,-0.0413,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.525375,0.4056,-0.528925
2017-05-29,16.901,13.9344,19.9894,13.5931,8.2971,3.0145578e+08,-0.0444,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5182800000000001,0.39968000000000004,-0.52039
2017-05-30,17.434,13.3238,21.4632,12.4741,1.7483,2.9462486e+08,-0.0485,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.511185,0.39376,-0.5118550000000001
2017-05-31,20.4443,12.293,25.5917,13.3926,5.0234,2.800725e+08,-0.0507,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.50409,0.38784,-0.50332
2017-06-01,22.0773,17.3193,26.5861,17.023,30.0659,2.8173683e+08,-0.0544,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.496995,0.38192,-0.49478500000000003
2017-06-02,20.844,16.7638,25.6506,18.2802,81.1815,2.5834904e+08,-0.0499,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.4899,0.376,-0.48625,0.4899,0.376,-0.48625
2017-06-03,20.2127,15.5937,24.5102,17.407,6.3515,2.9548384e+08,-0.0507,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.497535,0.384695,-0.4938
2017-06-04,18.4692,15.6237,21.3786,14.3947,0.1805,2.678039e+08,-0.0451,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.50517,0.39339,-0.50135
2017-06-05,18.0586,15.6789,20.9074,14.4824,0.5176,2.8461734e+08,-0.0428,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.512805,0.40208499999999997,-0.5089
2017-06-06,18.3362,14.2933,22.668,13.457,0.0568,3.1902998e+08,-0.0512,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.52044,0.41078,-0.51645
2017-06-07,20.7543,13.3217,26.3844,13.8265,0.0146,3.3976224e+08,-0.0569,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5280750000000001,0.419475,-0.524
2017-06-08,21.3412,17.3341,26.1715,15.9785,2.4251,2.5395094e+08,-0.0412,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.53571,0.42817,-0.53155
2017-06-09,17.7612,15.5211,20.3637,13.9811,147.9876,2.3005866e+08,-0.0532,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.543345,0.436865,-0.5391
2017-06-10,18.1029,14.511,21.078,13.8722,12.3046,1.328226e+08,-0.0307,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.55098,0.44555999999999996,-0.54665
2017-06-11,18.9764,13.8715,22.5193,14.6006,3.7343,2.861224e+08,-0.0483,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5586150000000001,0.45425499999999996,-0.5542
2017-06-12,18.9377,14.9234,22.2333,14.624,1.1381,3.159727e+08,-0.0498,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.56625,0.46295,-0.56175,0.56625,0.46295,-0.56175
2017-06-13,19.3399,13.8021,23.946,12.3986,0.0651,3.4595606e+08,-0.0568,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5074350000000001,1.679155,-0.497455
2017-06-14,20.6675,14.3914,25.3676,16.6093,23.5285,2.9884464e+08,-0.0486,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.44862,2.89536,-0.43316
2017-06-15,19.0583,16.6274,22.4626,16.5312,69.2682,2.0648587e+08,-0.0411,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.389805,4.111565,-0.368865
2017-06-16,19.3165,15.4885,23.1288,13.8494,4.5418,3.270504e+08,-0.0536,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.33099,5.32777,-0.30457
2017-06-17,19.7979,13.9567,25.285,12.7578,1.441,2.8999286e+08,-0.0495,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.272175,6.5439750000000005,-0.24027500000000002
2017-06-18,17.2295,14.4488,20.5849,13.1554,67.7191,2.8201434e+08,-0.0455,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.21336,7.76018,-0.17598000000000003
2017-06-19,16.824,14.045,19.2206,14.6786,156.6087,2.0212338e+08,-0.0496,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.154545,8.976384999999999,-0.11168500000000003
2017-06-20,20.69,16.6407,24.8369,14.7305,13.1805,3.082768e+08,-0.0688,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.09572999999999998,10.19259,-0.04739000000000004
2017-06-21,22.3232,15.6939,27.1449,17.0382,5.051,3.2047555e+08,-0.0607,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.03691499999999992,11.408795,0.016904999999999948
2017-06-22,22.4253,17.4529,26.6621,18.217,24.5986,3.2240752e+08,-0.0595,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,-0.021900000000000003,12.625,0.0812,-0.021900000000000003,12.625,0.0812
2017-06-23,24.8185,18.0399,30.5775,16.9403,2.941,3.1723302e+08,-0.0641,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.029394999999999998,11.399005,0.02176999999999999
2017-06-24,23.4724,19.388,27.6747,16.7374,6.169,3.2624163e+08,-0.0627,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.08069,10.17301,-0.03766000000000001
2017-06-25,22.7611,18.0571,27.2012,16.6989,0.4569,3.346859e+08,-0.0575,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.131985,8.947015,-0.09709000000000001
2017-06-26,21.802,17.5798,25.7502,17.3466,0.0129,3.4100976e+08,-0.0499,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.18328,7.72102,-0.15652000000000002
2017-06-27,22.6534,15.7936,28.1892,17.9094,6.4549,3.2545904e+08,-0.0497,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.234575,6.495025,-0.21595000000000003
2017-06-28,23.3283,19.0559,27.7846,19.5688,4.052,2.996578e+08,-0.0434,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.28586999999999996,5.269030000000001,-0.27538
2017-06-29,27.464,19.2758,33.719,18.3007,0.2758,3.3040797e+08,-0.0558,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.33716500000000005,4.043035,-0.33481000000000005
2017-06-30,28.2273,22.3291,33.8871,15.7582,0.0009,3.3835894e+08,-0.0619,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.38846,2.8170400000000004,-0.39424000000000003
2017-07-01,27.2402,20.5218,33.7691,17.7983,0.0129,3.397994e+08,-0.0543,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.439755,1.5910450000000012,-0.4536700000000001
2017-07-02,25.1286,20.261,30.2414,18.4794,0.0671,3.425623e+08,-0.0417,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.49105,0.36505,-0.5131,0.49105,0.36505,-0.5131
2017-07-03,23.8831,20.1598,27.0878,20.0488,5.3601,2.895421e+08,-0.0311,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.48736999999999997,0.360305,-0.511605
2017-07-04,20.0759,17.6006,22.0062,13.719,10.7869,2.0312922e+08,-0.0259,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.48369,0.35556,-0.51011
2017-07-05,20.6893,17.6335,23.5266,12.6611,0.6176,3.185579e+08,-0.031,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.48001,0.350815,-0.508615
2017-07-06,20.8439,17.2917,24.3267,13.6998,0.0029,3.349988e+08,-0.0312,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.47633,0.34607,-0.50712
2017-07-07,20.085,15.2016,23.1113,15.164,13.3805,2.8528435e+08,-0.0265,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.47265,0.341325,-0.505625
2017-07-08,21.2513,14.8913,26.3515,12.0302,0.8733,3.298955e+08,-0.0359,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.46897,0.33658,-0.50413
2017-07-09,24.7878,17.0129,30.8305,15.5497,0.1086,3.0023056e+08,-0.037,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.46529,0.331835,-0.5026349999999999
2017-07-10,22.9019,19.6393,26.6187,17.883,0.0077,3.2722096e+08,-0.0287,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.46160999999999996,0.32709,-0.50114
2017-07-11,22.2047,18.5298,26.2348,16.3712,0.0073,3.3152848e+08,-0.0285,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.45793,0.322345,-0.499645
2017-07-12,23.0635,17.8298,28.9605,17.4612,0.0021,3.276136e+08,-0.0303,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.45425,0.3176,-0.49815,0.45425,0.3176,-0.49815
2017-07-13,24.9841,18.2478,30.9228,19.9582,13.9541,3.060175e+08,-0.0318,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.45209499999999997,0.315515,-0.495345
2017-07-14,21.9319,19.5847,23.7266,17.6867,12.9624,2.4794578e+08,-0.0219,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.44994,0.31343,-0.49254
2017-07-15,21.2567,18.9657,24.0735,14.1059,0.7021,2.902447e+08,-0.0227,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.447785,0.311345,-0.489735
2017-07-16,21.516,18.5677,24.381,14.9764,7.265,2.5857e+08,-0.0211,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.44562999999999997,0.30926,-0.48693
2017-07-17,21.8915,19.8662,24.0466,16.1168,33.2959,2.2742987e+08,-0.022,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.44347499999999995,0.307175,-0.484125
2017-07-18,20.3985,18.897,22.4539,16.1222,283.172,1.4485403e+08,-0.0502,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.44132,0.30509,-0.48132
2017-07-19,21.7245,18.5219,24.9199,15.0352,16.2272,3.0372858e+08,-0.0641,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.43916499999999997,0.30300499999999997,-0.478515
2017-07-20,21.8761,18.0334,25.5107,16.1063,0.0694,3.2094643e+08,-0.0544,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.43700999999999995,0.30091999999999997,-0.47571
2017-07-21,22.3221,19.0747,25.8358,17.4813,0.0168,3.233347e+08,-0.0463,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.434855,0.29883499999999996,-0.472905
2017-07-22,23.2002,18.7259,27.7313,14.0236,0.0119,3.2881754e+08,-0.0519,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.4327,0.29674999999999996,-0.4701,0.4327,0.29674999999999996,-0.4701
2017-07-23,25.2222,17.9424,31.1795,13.8434,0.0009,3.23624e+08,-0.0509,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.43009,0.29687499999999994,-0.46758
2017-07-24,25.4281,20.0889,30.4715,16.1031,0.0085,3.1984682e+08,-0.0442,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.42747999999999997,0.297,-0.46506000000000003
2017-07-25,26.8041,19.6261,33.4165,16.0062,0.0718,3.1860643e+08,-0.0432,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.42486999999999997,0.297125,-0.46254
2017-07-26,24.3555,20.6356,28.0129,20.4004,2.9655,3.0434e+08,-0.0306,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.42225999999999997,0.29724999999999996,-0.46002000000000004
2017-07-27,22.6864,18.6492,27.6501,19.5262,111.0626,2.5685435e+08,-0.0307,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.41964999999999997,0.29737499999999994,-0.4575
2017-07-28,21.8306,18.3562,25.9689,15.0933,31.178,2.3480392e+08,-0.0579,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.41704,0.2975,-0.45498
2017-07-29,23.3514,17.9126,28.1282,15.5573,0.7203,2.893911e+08,-0.0564,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.41443,0.297625,-0.45246000000000003
2017-07-30,22.8839,17.9241,26.6836,17.9335,0.3039,2.9287955e+08,-0.0442,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.41182,0.29774999999999996,-0.44994
2017-07-31,22.4074,19.474,25.337,16.8094,0.0354,3.138471e+08,-0.0415,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.40921,0.297875,-0.44742000000000004
2017-08-01,23.0353,20.6371,25.732,17.3563,0.0332,3.0563818e+08,-0.0358,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.4066,0.298,-0.4449,0.4066,0.298,-0.4449
2017-08-02,23.8055,21.0218,27.1649,18.7762,0.0033,2.9926192e+08,-0.0325,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.402795,0.292585,-0.44400500000000004
2017-08-03,25.1202,21.9448,28.5707,18.8323,0.0511,3.0032906e+08,-0.0322,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.39899,0.28717,-0.44311
2017-08-04,26.3972,22.3195,30.255,18.6966,0.0024,3.060076e+08,-0.0333,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.395185,0.281755,-0.442215
2017-08-05,27.0375,23.1527,31.5426,18.9792,0.0,3.081088e+08,-0.0337,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.39138,0.27634,-0.44132
2017-08-06,27.0355,23.0442,31.1941,20.0689,0.0009,3.0342848e+08,-0.0296,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.387575,0.27092499999999997,-0.440425
2017-08-07,26.6086,23.5788,30.3589,20.9468,0.0009,3.0099427e+08,-0.025,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.38377000000000006,0.26551,-0.43953000000000003
2017-08-08,24.9131,22.6508,27.2446,20.5072,0.4108,2.866365e+08,-0.0181,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37996500000000005,0.260095,-0.438635
2017-08-09,23.7762,21.7283,26.172,19.3127,1.789,2.5067179e+08,-0.0156,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37616000000000005,0.25468,-0.43774
2017-08-10,24.3734,21.6657,27.7086,19.3614,0.2472,2.8346358e+08,-0.0181,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37235500000000005,0.24926500000000001,-0.436845
2017-08-11,24.9685,21.999,28.8244,20.1664,0.3304,2.8328467e+08,-0.0187,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.36855000000000004,0.24385,-0.43595,0.36855000000000004,0.24385,-0.43595
2017-08-12,24.6508,20.9238,29.0295,18.3406,0.0173,3.0663008e+08,-0.0217,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3691475,0.24342750000000002,-0.4373475
2017-08-13,24.9639,19.8887,29.3042,18.0302,0.0094,2.9770112e+08,-0.0212,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.36974500000000005,0.243005,-0.438745
2017-08-14,23.9406,21.1108,27.9296,15.9601,0.3926,2.7666816e+08,-0.0177,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3703425,0.2425825,-0.4401425
2017-08-15,23.6255,20.1513,26.9398,16.3871,2.4474,2.348503e+08,-0.0145,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37094000000000005,0.24216000000000001,-0.44154
2017-08-16,22.2309,21.2434,23.4909,18.829,72.3637,1.7794026e+08,-0.0319,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3715375,0.2417375,-0.4429375
2017-08-17,24.0368,21.3185,27.4522,18.9126,19.2293,2.6348491e+08,-0.0355,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37213500000000005,0.241315,-0.444335
2017-08-18,24.7201,21.357,28.643,17.2283,0.6622,2.9125146e+08,-0.0262,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3727325,0.2408925,-0.4457325
2017-08-19,24.1405,21.0272,27.7254,18.5317,0.2454,2.8421434e+08,-0.0206,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37333000000000005,0.24047000000000002,-0.44712999999999997
2017-08-20,23.8405,20.8365,27.7214,18.9952,0.1389,2.708633e+08,-0.0193,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3739275,0.2400475,-0.44852749999999997
2017-08-21,23.2838,20.7993,26.0233,19.0186,24.9125,1.8366042e+08,-0.0199,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.374525,0.239625,-0.449925
2017-08-22,18.5126,14.8061,20.4888,15.0075,110.987,1.1070373e+08,-0.0307,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3751225,0.2392025,-0.4513225
2017-08-23,19.9445,13.7691,24.544,13.2476,9.1995,2.3668568e+08,-0.0321,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37572,0.23878,-0.45272
2017-08-24,20.5897,15.0183,25.1128,13.0584,0.16,2.7397827e+08,-0.0309,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3763175,0.2383575,-0.4541175
2017-08-25,21.0427,18.5214,24.1103,12.4323,0.013,2.6919987e+08,-0.0264,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.376915,0.237935,-0.455515
2017-08-26,21.2314,18.2372,24.3339,13.2891,0.0013,2.6227363e+08,-0.0218,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37751250000000003,0.23751250000000002,-0.4569125
2017-08-27,21.7764,19.0709,24.9271,14.9263,0.1724,2.3495022e+08,-0.0177,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37811,0.23709,-0.45831
2017-08-28,22.4872,18.4048,27.561,15.4212,0.0286,2.776843e+08,-0.0204,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37870750000000003,0.2366675,-0.4597075
2017-08-29,20.1398,17.1013,23.6461,17.451,75.0509,1.6249328e+08,-0.0239,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.379305,0.236245,-0.461105
2017-08-30,19.1057,17.2414,21.4178,11.9954,10.0459,2.0867269e+08,-0.0317,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37990250000000003,0.2358225,-0.4625025
2017-08-31,18.6795,14.6191,21.931,12.3224,2.4457,2.0598787e+08,-0.0231,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.3805,0.2354,-0.4639,0.3805,0.2354,-0.4639
2017-09-01,19.7269,14.0453,25.4348,12.3648,0.1502,2.6986614e+08,-0.0268,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.380625,0.23547,-0.464785
2017-09-02,21.6882,14.9663,27.9782,13.2314,0.0026,2.7213827e+08,-0.0262,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.38075000000000003,0.23554,-0.46567
2017-09-03,22.4505,15.4327,28.6707,14.7774,0.0017,2.7130173e+08,-0.0222,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.380875,0.23560999999999999,-0.466555
2017-09-04,21.6813,17.9298,25.9691,13.1089,0.0137,2.5766045e+08,-0.0182,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.381,0.23568,-0.46743999999999997
2017-09-05,19.7735,16.4113,23.5462,11.9529,2.2875,2.5672984e+08,-0.0156,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.38112500000000005,0.23575000000000002,-0.468325
2017-09-06,19.5269,15.5045,23.7658,10.1832,15.8605,2.1619515e+08,-0.0263,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.38125000000000003,0.23582,-0.46921
2017-09-07,21.8326,15.6402,27.7774,9.1028,0.6134,2.5382778e+08,-0.0229,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.381375,0.23589,-0.470095
2017-09-08,22.0853,16.7174,27.3833,12.3125,0.0077,2.5800331e+08,-0.0187,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3815,0.23596,-0.47098
2017-09-09,21.8499,16.0063,27.6082,16.0258,0.0156,2.479521e+08,-0.0162,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.38162500000000005,0.23603000000000002,-0.471865
2017-09-10,25.106,19.7318,31.0683,14.5967,0.0027,2.509265e+08,-0.0188,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.38175000000000003,0.2361,-0.47275,0.38175000000000003,0.2361,-0.47275
2017-09-11,24.2708,17.7001,31.0723,14.691,0.0129,2.5407638e+08,-0.0179,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37088000000000004,0.23113,-0.46289
2017-09-12,25.4101,20.6337,30.7773,14.1816,0.0017,2.4712694e+08,-0.0157,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.36001000000000005,0.22616,-0.45303
2017-09-13,23.942,19.1636,29.6902,16.6764,0.0179,2.3267822e+08,-0.015,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.34914,0.22119,-0.44317
2017-09-14,22.2903,17.867,26.0626,13.5015,0.0212,2.4245206e+08,-0.0124,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.33827,0.21622,-0.43331
2017-09-15,21.9504,15.4468,27.951,15.269,0.0112,2.4363352e+08,-0.0118,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.3274,0.21125,-0.42345,0.3274,0.21125,-0.42345
2017-09-16,22.0452,19.5571,25.7519,18.2753,0.087,2.2426982e+08,-0.0095,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.32707,0.20814,-0.42336
2017-09-17,22.1944,18.0157,27.3248,18.5538,0.0799,2.1536387e+08,-0.0091,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.32674000000000003,0.20503,-0.42327
2017-09-18,22.8271,17.8504,29.0204,18.3203,0.0697,2.2372418e+08,-0.0103,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.32641,0.20192,-0.42318
